"","name","city","postalcode","address","url","long","lat"
"9809","CIRCUIT DU MANS - plus utilisé - CLASSIC","Le Mans","72000",".","https://www.ticketmaster.fr/fr/salle/circuit-du-mans/idsite/885","0.192093","48.008352"
"9810","THEATRE DE L'EMBELLIE - MONTAUBAN","Montauban","82000","840 Avenue de Bordeaux","https://www.ticketmaster.fr/fr/salle/theatre-de-l-embellie-montauban/idsite/12128","1.326655","44.026994"
"9811","ESPACE BERAIRE","La Chapelle St Mesmin","45380","Rue de Beraire","https://www.ticketmaster.fr/fr/salle/espace-beraire/idsite/12129","1.836589","47.890511"
"9812","FOYER DU CENTRE","Creutzwald","57150","RUE COCHOIS","https://www.ticketmaster.fr/fr/salle/foyer-du-centre-creutzwald/idsite/12116","6.697054","49.206579"
"9813","STADE GILBERT BOURET","Itteville","91760","ROUTE DU BOUCHET","https://www.ticketmaster.fr/fr/salle/stade-gilbert-bouret/idsite/12097","2.353715","48.52739"
"9814","CHAPITEAU MEDRANO","Bourg En Bresse","01000","AINTEREXPO - 25 AV.MARECHAL JUIN","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","5.246237","46.186888"
"9815","AERODROME DE LYON BRON","Bron","69500","Bâtiment H5","https://www.ticketmaster.fr/fr/salle/aeropilot/idsite/12100","4.908713","45.733454"
"9816","AUDITORIUM DU CASINO","Sarreguemines","57200","RUE DU COLONEL CAZAL","https://www.ticketmaster.fr/fr/salle/auditorium-du-casino/idsite/12105","7.075568","49.108753"
"9817","SALLE POLYVALENTE - FREVENT","Frevent","62270","RUE JULES FERRY","https://www.ticketmaster.fr/fr/salle/salle-polyvalente-frevent/idsite/12113","2.292503","50.277466"
"9818","AERODROME DE BORDEAUX SAUCATS","Leognan","33850","303 Avenue Mont de Marsan","https://www.ticketmaster.fr/fr/salle/aeropilot/idsite/12100","-0.606092","44.713804"
"9819","PALAIS DES REGATES","Ste Adresse","76310","1 RUE MAURICE TACONET","https://www.ticketmaster.fr/fr/salle/palais-des-regates/idsite/12099","0.0793","49.503879"
"9820","CHAPITEAU ST PETERSBOURG","Carpentras","84200","PARKING DES COUQUIERES","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","5.047691","44.052079"
"9821","THEATRE CORNILLON","Gerzat","63360","PLACE DE VERDUN","https://www.ticketmaster.fr/fr/salle/theatre-cornillon/idsite/12120","3.143717","45.824576"
"9822","CHAPITEAU CIRQUE MAXIMUM","Draguignan","83300","Terrain à Trans en Provence","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","6.464732","43.541091"
"9823","ILE DE CHAMPAGNE","Cesson Sevigne","35510","PARC DE BOURGCHEVREUIL","https://www.ticketmaster.fr/fr/salle/ile-de-champagne/idsite/12112","-1.605768","48.118272"
"9824","CHAPITEAU CIRQUE MAXIMUM","Avignon","84000","Parc des Expositions","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","4.805961","43.948613"
"9825","AERODROME DE NANCY ESSEY","TOMBLAINE","54510",".","http://www.ticketmaster.fr/fr/salle/aeropilot/idsite/12100","6.217202","48.684691"
"9826","Salle Pierre Scohy","Aulnay Sous Bois","93600","1, Rue Aristide Briand","https://www.ticketmaster.fr/fr/salle/salle-pierre-scohy-aulnay-sous-bois/idsite/12111","2.495823","48.939492"
"9827","SALLE SAINT EXUPERY","Farebersviller","57450","5 RUE RONSARD","https://www.ticketmaster.fr/fr/salle/salle-saint-exupery-farebersviller/idsite/12114","6.874586","49.11993"
"9828","CENTRE CULTUREL COSNE D'ALLIER","Cosne D Allier","03430","11 PLACE DU MARCHE","https://www.ticketmaster.fr/fr/salle/centre-culturel-cosne-d-allier/idsite/12104","2.832085","46.474296"
"9829","CHAPITEAU MEDRANO - ST FLOUR","St Flour","15100","Place Allée Pompidou","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","3.100091","45.032556"
"9830","CHAPITEAU CIRQUE MAXIMUM","Lodeve","34700","Parc Municipal","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","3.323299","43.731034"
"9831","CHAPITEAU CIRQUE MAXIMUM","Tulle","19000","Place Martial Brigouleix","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","1.768939","45.26452"
"9832","CATHEDRALE SAINT ETIENNE","Chalons En Champagne","51000","PLACE SAINT ETIENNE","https://www.ticketmaster.fr/fr/salle/cathedrale-saint-etienne-chalons-en-champagne/idsite/12117","4.141847","48.536508"
"9833","MAGIC MIRROR/MAISON DE LA CULTURE","Amiens","80000","PLACE LEON GONTIER","https://www.ticketmaster.fr/fr/salle/magic-mirror-maison-de-la-culture/idsite/12109","2.292976","49.894132"
"9834","CIRQUE LA PISTE AUX ETOILES - ALBI","Albi","81000","Parc des Expos","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","2.148252","43.927435"
"9835","ESPACE LAWRENCE DURRELL","Sommieres","30250","49 rue Taillade","https://www.ticketmaster.fr/fr/salle/espace-lawrence-durrell/idsite/12098","4.091202","43.782113"
"9836","SALLE DES FETES","Hauriet","40250","Au bourg","https://www.ticketmaster.fr/fr/salle/salle-des-fetes-hauriet/idsite/12118","-0.696961","43.733237"
"9837","CHAPITEAU CIRQUE MAXIMUM","Baccarat","54120","PLACE DU MARCHE","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","6.733515","48.448552"
"9838","LE SILEX","Auxerre","89000","7 rue de l'Ile aux Plaisirs","https://www.ticketmaster.fr/fr/salle/le-silex-auxerre/idsite/12124","3.581322","47.795415"
"9839","SALLE DES FETES","St Julien En Born","40170","Au bourg","https://www.ticketmaster.fr/fr/salle/salle-des-fetes-st-julien-en-born/idsite/12123","-1.225981","44.061835"
"9840","CHAPITEAU CIRQUE MAXIMUM","Haguenau","67500","CHAMP DE FOIRE","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","7.791499","48.820433"
"9841","PARKING DE L'HIPPODROME","MAURE  DE BRETAGNE","35330",".","http://www.ticketmaster.fr/fr/salle/parking-de-l-hippodrome/idsite/11310","-1.995171","47.88816"
"9842","ESPLANADE DES CASCADES","TREVOUX","01600",".","http://www.ticketmaster.fr/fr/salle/esplanade-des-cascades/idsite/11294","4.795116","45.948746"
"9843","EGLISE ST PAUL ST LOUIS","Limoges","87000","43 Rue Aristide Briand","https://www.ticketmaster.fr/fr/salle/eglise-st-paul-st-louis-limoges/idsite/11297","1.268396","45.838796"
"9844","SALLE COMPLEXE CULTUREL","Aulnay","17470","PLACE CHARLES DE GAULLE","https://www.ticketmaster.fr/fr/salle/salle-complexe-culturel/idsite/11300","-0.347323","46.020348"
"9845","EGLISE ST NICOLAS","Guethary","64210","Rue de l'Eglise","https://www.ticketmaster.fr/fr/salle/eglise-st-nicolas-guethary/idsite/11303","-1.605589","43.419162"
"9846","CHAPELLE DES CARMES APT","APT","84400",NA,"http://www.ticketmaster.fr/fr/salle/chapelle-des-carmes-apt/idsite/11295","5.383813","43.88104"
"9847","ESPACE ROSEAU - AVIGNON","Avignon","84000","8 RUE PETRAMALE","https://www.ticketmaster.fr/fr/salle/espace-roseau/idsite/11292","4.808894","43.946142"
"9848","CHAPITEAU MEDRANO","Niort","79000","PARC DES EXPOS - RUE ARCHIMEDE","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-0.489665","46.328752"
"9849","EGLISE","Manot","16500","Le Bourg","https://www.ticketmaster.fr/fr/salle/eglise-manot/idsite/11298","0.637788","45.943246"
"9850","EGLISE SAINT PIERRE SAINT PAUL","Courtenay","45320","PLACE DE L'EGLISE","https://www.ticketmaster.fr/fr/salle/eglise-saint-pierre-saint-paul/idsite/11304","3.061654","48.042494"
"9851","CHAPITEAU MEDRANO","St Benoit","86280","PARC ST NICOLAS - AV. DE LA GARE","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","0.337247","46.548114"
"9852","DEVANT LES REMPARTS - MARVILLE","MARVILLE","55600",".","http://www.ticketmaster.fr/fr/salle/devant-les-remparts-marville/idsite/11331","5.454797","49.452459"
"9853","CHAPITEAU ARLETTE GRUSS","Perols","34470","PARC DES EXPOSITIONS","https://www.ticketmaster.fr/fr/salle/cirque-arlette-gruss/idsite/969","3.954388","43.564436"
"9854","SALLE LEO LAGRANGE - TOURS","Tours","37000","90 AVENUE MAGINOT","https://www.ticketmaster.fr/fr/salle/salle-leo-lagrange-tours/idsite/11332","0.686674","47.413699"
"9855","PARVIS DE LA DEFENSE","Puteaux","92800","En face des 4 Temps","https://www.ticketmaster.fr/fr/salle/grande-arche-de-la-defense/idsite/7153","2.237605","48.883285"
"9856","EGLISE SAINT MARTIN - CHANGE","Change","72560","PLACE DE L'EGLISE","https://www.ticketmaster.fr/fr/salle/eglise-saint-martin-change/idsite/11296","0.282195","47.987109"
"9857","PARC ZOOLOGIQUE DE CHAMPREPUS","Champrepus","50800","PARC ZOOLOGIQUE ET PAYSAGER","https://www.ticketmaster.fr/fr/salle/parc-zoologique-de-champrepus/idsite/11333","-1.319246","48.833782"
"9858","EGLISE SAINT VALLIER","SAINT VALLIER SUR RHONE","26240",".","http://www.ticketmaster.fr/fr/salle/eglise-saint-vallier/idsite/11313","4.874998","45.187763"
"9859","AERODROME AUBENAS-LANAS ARDECHE MERIDIONAL","AUBENAS","07200","¨","http://www.ticketmaster.fr/fr/salle/aerodrome-aubenas-lanas-ardeche-meridional/idsite/11312","4.345097","44.60664"
"9860","ABBAYE","Bassac","16120","Place des Benedictins","https://www.ticketmaster.fr/fr/salle/abbaye-bassac/idsite/11301","-0.10635","45.663547"
"9861","CHAPITEAU CIRQUE MAXIMUM","Morteau","25500","PARKING DU STADE","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","6.596685","47.056063"
"9862","PARC DE LA PATTE D'OIE","Reims","51100",".","https://www.ticketmaster.fr/fr/salle/parc-de-la-patte-d-oie/idsite/11328","4.058382","49.252438"
"9863","SALLE EUGENE LACROIX","Aramon","30390","Avenue Jean Moulin","https://www.ticketmaster.fr/fr/salle/salle-eugene-lacroix-aramon/idsite/11309","4.68046","43.889198"
"9864","CHAPITEAU CIRQUE MAXIMUM","Gerardmer","88400","PLACE DU MARCHE","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","6.870969","48.069181"
"9865","LE NAUTILE","La Foret Fouesnant","29940","2, RUE DES CERISIERS","https://www.ticketmaster.fr/fr/salle/le-nautile-la-foret-fouesnant/idsite/11311","-3.985169","47.908358"
"9866","SOUS CHAPITEAU CHAUFFE","Guerande","44350","ZAC DE VILLEJAMeS","https://www.ticketmaster.fr/fr/salle/sous-chapiteau-chauffe/idsite/11320","-2.429389","47.327794"
"9867","CHATEAU DE CHEVERNY","Cheverny","41700","PLEIN AIR","https://www.ticketmaster.fr/fr/salle/chateau-de-cheverny/idsite/11324","1.434122","47.500356"
"9868","EGLISE","ESPELETTE","64250",".","http://www.ticketmaster.fr/fr/salle/eglise-espelette/idsite/11327","-1.445721","43.34205"
"9869","SALLE FONTAINE","St Paul Trois Chateaux","26130","PLACE DU 14 JUILLET","https://www.ticketmaster.fr/fr/salle/espace-gare-salle-fontaine/idsite/11325","4.763773","44.345629"
"9870","THEATRE DE VERDURE AU PARC ZOLA","Denain","59220","BOULEVARD DU 8 MAI","https://www.ticketmaster.fr/fr/salle/theatre-de-verdure-au-parc-zola/idsite/11334","3.39654","50.324003"
"9871","EGLISE DE SOYONS","Soyons","07130","RN 86 -","https://www.ticketmaster.fr/fr/salle/eglise-de-soyons/idsite/11335","4.849418","44.889633"
"9872","JARDIN DE MADAME","OPPEDE","84580",NA,"http://www.ticketmaster.fr/fr/salle/jardin-de-madame-oppede/idsite/11321","5.16984","43.84528"
"9873","PLACE DE L'EGLISE - GEVEZE","GÉVÉZÉ","35850",".","http://www.ticketmaster.fr/fr/salle/place-de-l-eglise-geveze/idsite/11288","-1.791362","48.221273"
"9874","CHAPITEAU CIRQUE AMAR","St Juery","81160","PARKING DES BAZANOS","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-amar-falck/idsite/4527","2.21421","43.949211"
"9875","CHAI DU TERRAL","-SAINT JEAN DE VEDAS","34430",".","http://www.ticketmaster.fr/fr/salle/chai-du-terral-st-jean-de-vedas/idsite/11293","3.835294","43.573261"
"9876","SOUS CHAPITEAU","Bordeaux","33300","Quai du Maroc","https://www.ticketmaster.fr/fr/salle/sous-chapiteau-bordeaux/idsite/11305","-0.552256","44.863778"
"9877","LOIREAUXENCE - Espace Alexandre Gautier","Loireauxence","44370","RUE DU PATRONAGE, varades","https://www.ticketmaster.fr/fr/salle/espace-alexandre-gautier/idsite/11318","-1.029171","47.384852"
"9878","EGLISE SAINT LUBIN - BROU","Brou","28160","RUE DE LA CHEVALERIE","https://www.ticketmaster.fr/fr/salle/eglise-saint-lubin-brou/idsite/11290","1.165958","48.210376"
"9879","HOTEL DE LA MUSIQUE","Villeurbanne","69100","Rue du Canal -","https://www.ticketmaster.fr/fr/salle/hotel-de-la-musique-villeurbanne/idsite/11289","4.896134","45.780779"
"9880","EGLISE","Bourdeilles","24310","Rue de l'Eglise","https://www.ticketmaster.fr/fr/salle/eglise-bourdeilles/idsite/11302","0.588743","45.321924"
"9881","LA MINE","Thizy Les Bourgs","69240","Chemin de l'Etang -","https://www.ticketmaster.fr/fr/salle/la-mine-bourg-de-thizy/idsite/11326","4.310311","46.025186"
"9882","PALAIS DES SPORTS","Nanterre","92000","136 AV JOLIOT-CURIE","https://www.ticketmaster.fr/fr/salle/palais-des-sports-nanterre/idsite/11307","2.197004","48.890003"
"9883","ECOLE DES ARTS ET METIERS PARIS TECH","Aix En Provence","13100","2 COURS DES ARTS ET METIERS","https://www.ticketmaster.fr/fr/salle/ecole-des-arts-et-metiers-paris-tech/idsite/11317","5.456802","43.531318"
"9884","CHAPITEAU CIRQUE MAXIMUM","St Chely D Apcher","48200","PLACE DU FOIRAIL","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","3.276809","44.802314"
"9885","Le Tapis Rouge","Colombes","92700","Rue de La Liberté","https://www.ticketmaster.fr/fr/salle/le-tapis-rouge-colombes/idsite/11291","2.253971","48.922628"
"9886","LYS AVENTURE","Wervicq Sud","59117","PARC DALLE-DUMONT","https://www.ticketmaster.fr/fr/salle/lys-aventure/idsite/11316","3.049057","50.757953"
"9887","SALLE JARDIN DE MADAME","OPPEDE","84580",".","http://www.ticketmaster.fr/fr/salle/salle-jardin-de-madame/idsite/11319","5.16984","43.84528"
"9888","ESPACE DAUDET - BEAUCAIRE","Beaucaire","30300","Av Anciens Combattants Afr Nord","https://www.ticketmaster.fr/fr/salle/espace-daudet-beaucaire/idsite/11315","4.635463","43.811353"
"9889","EGLISE","Magnac Laval","87190","Place de l'Eglise","https://www.ticketmaster.fr/fr/salle/eglise-magnac-laval/idsite/11299","1.167424","46.215101"
"9890","PALAIS DES FESTIVALS ET DES CONGRES DE CANNES","Cannes","06400","esplanade georges pompidou","https://www.ticketmaster.fr/fr/salle/palais-des-festivals-cannes/idsite/919","7.010545","43.550889"
"9891","CHAPITEAU CIRQUE MAXIMUM","Laragne Monteglin","05300","PLACE DU CIRQUE","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","5.823571","44.314194"
"9892","CHAPITEAU CIRQUE MAXIMUM","Annecy","74940","PLACE DU PORT","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","6.128454","45.899631"
"9893","THEATRE DE LA COMEDIE","Marseille","13005","107 BIS BD JEANNE D'ARC","https://www.ticketmaster.fr/fr/salle/theatre-de-la-comedie/idsite/11322","5.402075","43.293621"
"9894","Fondation Claude Monet Giverny","Giverny","27620","ENTREE PORTE 1 BIS - SENTE LEROY","https://www.ticketmaster.fr/fr/salle/fondation-claude-monet-giverny/idsite/11314","1.524483","49.07729"
"9895","CHAPITEAU ARLETTE GRUSS","Troyes","10000","Esplanade Charles Delestraint","https://www.ticketmaster.fr/fr/salle/cirque-arlette-gruss/idsite/969","4.074788","48.297481"
"9896","CHAPITEAU MEDRANO -  COGNAC","Cognac","16100","Esplanade de la Croix Montamette","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-0.324972","45.693476"
"9897","PARLEMENT DE BRETAGNE","Rennes","35000","16 rue salomon de brosse","https://www.ticketmaster.fr/fr/salle/parlement-de-bretagne/idsite/11323","-1.678304","48.113006"
"9898","PEPINIERE A LA LUMIERE DU JOUR - VERFEIL","Verfeil","31590","LIEU DIT BIOULAYGUES","https://www.ticketmaster.fr/fr/salle/pepiniere-a-la-lumiere-du-jour-verfeil/idsite/11308","1.672562","43.685761"
"9899","NOTRE DAME DE LA ROUTE","Palavas Les Flots","34250","131 AV SAINT-MAURICE","https://www.ticketmaster.fr/fr/salle/notre-dame-de-la-route-palavas-les-flots/idsite/11330","3.955526","43.535826"
"9900","EGLISE DE PONT DE CHERUY","Pont De Cheruy","38230","Place de l'Eglise -","https://www.ticketmaster.fr/fr/salle/eglise-de-pont-de-cheruy/idsite/12074","5.176227","45.749654"
"9901","ESPACE DAGOBERT","Verberie","60410","ROUTE DE PONT SAINTE MAXENCE","https://www.ticketmaster.fr/fr/salle/espace-dagobert-verberie/idsite/12077","2.721653","49.308166"
"9902","STADE LOUIS-DUGAUGUEZ","Sedan","08200","Boulevard de Lattre de Tassigny","https://www.ticketmaster.fr/fr/salle/stade-louis-dugauguez-sedan/idsite/12057","4.939802","49.694094"
"9903","CIRQUE LA PISTE AUX ETOILES - LA SOUTERRAINE","La Souterraine","23300","PARKING DE L'ECLUSE","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","1.486175","46.238319"
"9904","ABBAYE DE CERCANCEAUX","Souppes Sur Loing","77460","RUE ANTOINE HEROET","https://www.ticketmaster.fr/fr/salle/abbaye-de-cercanceaux/idsite/12059","2.750637","48.164818"
"9905","CIRQUE LA PISTE AUX ETOILES - BAYONNE","Bayonne","64100","ALLEE PAULMY","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","-1.48223","43.49264"
"9906","SALLE FREDERIC MISTRAL - SARRIANS","Sarrians","84260","ZAC DE STE CROIX","https://www.ticketmaster.fr/fr/salle/salle-des-fetes-frederic-mistral-sarrians/idsite/12052","4.971333","44.083574"
"9907","SALLE ANTOINE ROUX","LUNEL - VIEL","34400",".","http://www.ticketmaster.fr/fr/salle/salle-antoine-roux/idsite/12058","4.092217","43.676777"
"9908","ENIGMAPARC","Janze","35150","ZA du Bois de Teillay","https://www.ticketmaster.fr/fr/salle/enigmaparc/idsite/12064","-1.496601","47.960543"
"9909","CENTRE CULTUREL ET SPORTIF.","Schweighouse Sur Moder","67590","10, rue des sports","https://www.ticketmaster.fr/fr/salle/centre-culturel-et-sportif/idsite/12053","7.729761","48.823799"
"9910","BESSE SUPER BESSE","Besse Et St Anastaise","63610","STATION DE SKI","https://www.ticketmaster.fr/fr/salle/station-de-ski-superbesse/idsite/1399","2.934688","45.512379"
"9911","CIRQUE LA PISTE AUX ETOILES - CASTRES","Castres","81100","PARKING DU PARC DES EXPOSITIONS","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","2.241002","43.605302"
"9912","ABBATIALE SAINT PIERRE","Remiremont","88200","Place Henri Utard","https://www.ticketmaster.fr/fr/salle/abbatiale-de-remiremont/idsite/12092","6.590387","48.015709"
"9913","EGLISE SAINT JEAN XXIII","Grenoble","38000","27 RUE IRVOY","https://www.ticketmaster.fr/fr/salle/eglise-saint-jean-xxiii-grenoble/idsite/12080","5.715386","45.182116"
"9914","LE DANSOIR DE KARINE SAPORTA","Paris","75013","PARVIS GRANDE BIBLIOTHEQUE Nale","https://www.ticketmaster.fr/fr/salle/le-dansoir-de-karine-saporta/idsite/12055","2.355837","48.831913"
"9915","CIRQUE LA PISTE AUX ETOILES - DAX","Dax","40100","SITE DE LA SITAM","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","-1.055386","43.709477"
"9916","SALLE EMILIE GENTIL","VOLMUNSTER","57720",".","http://www.ticketmaster.fr/fr/salle/salle-emilie-gentil/idsite/12093","7.353554","49.122326"
"9917","EGLISE SAINT JEAN BAPTISTE","Bourgoin Jallieu","38300","PLACE PRESIDENT CARNOT","https://www.ticketmaster.fr/fr/salle/eglise-saint-jean-baptiste-bourgoin-jallieu/idsite/12079","5.277244","45.585928"
"9918","SALLE  PIERRE DE COUBERTIN","Aniche","59580","RUE DU BICENTENAIRE REVOLUTION","https://www.ticketmaster.fr/fr/salle/salle-pierre-de-coubertin/idsite/12072","3.246335","50.33141"
"9919","SALLE DE LA CANTRIE","SAINT FIACRE S/MAINE","44690",".","http://www.ticketmaster.fr/fr/salle/salle-de-la-cantrie/idsite/12089","-1.4192","47.14171"
"9920","BASILIQUE NOTRE DAME","Dole","39100","Place Charles de Gaulle","https://www.ticketmaster.fr/fr/salle/eglise-notre-dame-dole/idsite/12076","5.494721","47.092787"
"9921","LE MEDIAN","St Quentin Fallavier","38070","RUE DE THARABIE","https://www.ticketmaster.fr/fr/salle/le-median-st-quentin-fallavier/idsite/12073","5.104187","45.640409"
"9922","LE PINK","Toulouse","31000","ILE DU RAMIER","https://www.ticketmaster.fr/fr/salle/le-pink/idsite/12078","1.442949","43.604378"
"9923","FOYER MUNICIPAL","Meze","34140","RUE SADI CARNOT","https://www.ticketmaster.fr/fr/salle/foyer-municipal-meze/idsite/12067","3.606932","43.426833"
"9924","CHAPITEAU MEDRANO - ARGENTAN","Argentan","61200","Champ de Foire","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-0.02534","48.74204"
"9925","CHATEAU LEOVILLE-POYFERRE","ST JULIEN","33250",".","http://www.ticketmaster.fr/fr/salle/chateau-leoville-poyferre-st-julien/idsite/12085","-0.802071","45.18932"
"9926","CINEMA LA GRAND FOND","JOYEUSE","07260","-","http://www.ticketmaster.fr/fr/salle/cinema-la-grand-fond/idsite/12096","4.087076","44.546356"
"9927","EGLISE ST GILDAS - AURAY","Auray","56400","Rue de l'Eglise","https://www.ticketmaster.fr/fr/salle/eglise-st-gildas-auray/idsite/12088","-2.985601","47.667269"
"9928","EGLISE SAINT-VINCENT - THOUARE S/LOIRE","Thouare Sur Loire","44470","PLACE DE LA REPUBLIQUE","https://www.ticketmaster.fr/fr/salle/eglise-saint-vincent-thouare-s-loire/idsite/12086","-1.441154","47.266666"
"9929","CINEMA LE FOYER","ROSIERES","07260","-","http://www.ticketmaster.fr/fr/salle/cinema-le-foyer/idsite/12094","4.087076","44.546356"
"9930","SISSY - TERRAIN DE LOISIRS","Sissy","02240","RUE DE RIBEMONT","https://www.ticketmaster.fr/fr/salle/sissy-terrain-de-loisirs/idsite/12095","3.430694","49.802971"
"9931","CHAPITEAU MEDRANO","Coutances","50200","HALLE DE LA GARE","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-1.444374","49.049155"
"9932","AEROPORT DE SAINT CYR L'ECOLE","SAINT CYR L'ÉCOLE","78210",".","http://www.ticketmaster.fr/fr/salle/alize-organisation/idsite/12050","2.063238","48.802196"
"9933","EGLISE - CHAVAGNAC","Les Coteaux Perigourdins","24120","Le Bourg","https://www.ticketmaster.fr/fr/salle/eglise-chavagnac/idsite/12066","1.373232","45.090806"
"9934","Pacific Rock","Cergy","95000","13, Rue Francis Combe","https://www.ticketmaster.fr/fr/salle/pacific-rock-cergy/idsite/12056","2.070998","49.044654"
"9935","CENTRE CULTUREL - JOSSELIN","JOSSELIN","56120",".","http://www.ticketmaster.fr/fr/salle/centre-culturel-josselin/idsite/12065","-2.548107","47.957717"
"9936","CHAPITEAU MEDRANO","Fecamp","76400","PARKING DE LA MATURE","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","0.375868","49.758566"
"9937","AEROPORT DE BRIVE","BRIVE LA GAILLARDE","19100",".","http://www.ticketmaster.fr/fr/salle/alize-organisation/idsite/12050","1.517802","45.157545"
"9938","AEROPORT DE CANNES MANDELIEU","Cannes La Bocca","06150",".","http://www.ticketmaster.fr/fr/salle/alize-organisation/idsite/12050","6.974843","43.554756"
"9939","L'ESCALE","La Ville Du Bois","91620","14 CHEMIN DES BERGES","https://www.ticketmaster.fr/fr/salle/l-escale/idsite/12061","2.269854","48.662343"
"9940","EGLISE ST PIERRE - MORDELLES","Mordelles","35310","PLACE ST PIERRE","https://www.ticketmaster.fr/fr/salle/eglise-st-pierre-mordelles/idsite/12087","-1.850327","48.071698"
"9941","SALLE DE NERBIS","Mugron","40250","Le Bourg","https://www.ticketmaster.fr/fr/salle/salle-de-nerbis-mugron/idsite/12068","-0.749658","43.750453"
"9942","EGLISE ST SYMPHORIEN - MARNAY","Marnay","70150","PLACE DE L'EGLISE","https://www.ticketmaster.fr/fr/salle/eglise-st-symphorien-marnay/idsite/12084","5.770995","47.289309"
"9943","SALLE BONNE HUMEUR","St Nicolas","62223","RESIDENCE BONNE HUMEUR","https://www.ticketmaster.fr/fr/salle/salle-bonne-humeur/idsite/12069","2.793738","50.305904"
"9944","AEROPORT DE CANNES MANDELIEU","Cannes","06150","Hangar 5","https://www.ticketmaster.fr/fr/salle/azur-helicoptere/idsite/12054","7.010545","43.550889"
"9945","SALLE SEBASTIEN PATRICOT","Corbelin","38630","RUE DU SOLDAT D'EGYPTE","https://www.ticketmaster.fr/fr/salle/salle-sebastien-patricot-corbelin/idsite/12083","5.54187","45.610083"
"9946","CHAPITEAU MEDRANO - ALADIN","Yvetot","76190","PLACE DU Champ de Foire","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","0.758353","49.619283"
"9947","GYMNASE MICHEL RICARD","Rueil Malmaison","92500","15 RUE HENRI STE CLAIRE DEVILLE","https://www.ticketmaster.fr/fr/salle/gymnase-michel-ricard/idsite/12082","2.174413","48.891885"
"9948","CHAPITEAU CIRQUE MAXIMUM","Perpignan","66000","PARC des Expositions","https://www.ticketmaster.fr/fr/salle/chapiteau-cirque-maximum/idsite/4289","2.894141","42.70158"
"9949","BELUSHI'S CLUB","Paris","75019","159 RUE CRIMEE","https://www.ticketmaster.fr/fr/salle/belushi-s-club/idsite/12063","2.37964","48.888158"
"9950","THEATRE ANDRE MALRAUX","Jeumont","59460","107 RUE HECTOR DESPRET","https://www.ticketmaster.fr/fr/salle/theatre-andre-malraux/idsite/12070","4.097809","50.296341"
"9951","MAISON POUR TOUS - GAN","Gan","64290","CHEMIN DE MESPLET","https://www.ticketmaster.fr/fr/salle/maison-pour-tous-gan/idsite/12071","-0.397878","43.23458"
"9952","CHAPITEAU MEDRANO","Fougeres","35300","HIPPODROME DE FOUGERES","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-1.202861","48.352387"
"9953","LA MANDRAGORE","Romans Sur Isere","26100","7 AVE DES ALLOBROGES","https://www.ticketmaster.fr/fr/salle/la-mandragore/idsite/12081","5.089485","45.054335"
"9954","CIRQUE LA PISTE AUX ETOILES - MARMANDE","Marmande","47200","Place de la Filhole","https://www.ticketmaster.fr/fr/salle/cirque-la-piste-aux-etoiles/idsite/11754","0.161679","44.499804"
"9955","CHAPITEAU MEDRANO","Segre En Anjou Bleu","49500","PARC DES EXPOS- ROUTE DE POUANCE","https://www.ticketmaster.fr/fr/salle/chapiteau-medrano/idsite/3058","-0.909277","47.695234"
