"","name","city","postalcode","address","url","long","lat"
"1678","Die Halle","Reichenbach","73262","Kanalstrasse 10","http://www.ticketmaster.de/venue/289403",NA,NA
"1679","Savoy Theater","Düsseldorf","40210","Graf Adolf Strasse 47","http://www.ticketmaster.de/venue/289393",NA,NA
"1680","Fundus Theater","Hamburg","22089","Hasselbrookstrasse 25","http://www.ticketmaster.de/venue/289371",NA,NA
"1681","Arena Wien (Open Air)","Wien - Österreich","01030","Baumgasse 80","http://www.ticketmaster.de/venue/289377",NA,NA
"1682","Stroetmanns Fabrik","Emsdetten","48282","Friedrichstrasse 1","http://www.ticketmaster.de/venue/289397","7.528406","52.171628"
"1683","Martinianleger (Anleger 1)","Bremen","28195","Schlachte 1","http://www.ticketmaster.de/venue/289404",NA,NA
"1684","Cinexx - Kino 4","Hachenburg","57627","Nisterstrasse 4a","http://www.ticketmaster.de/venue/289402",NA,NA
"1685","Zimmertheater","Tübingen","72070","Bursagasse 16","http://www.ticketmaster.de/venue/289365",NA,NA
"1686","Swamp","Freiburg","79102","Haslacherstrasse 43","http://www.ticketmaster.de/venue/289357",NA,NA
"1687","2671","Köln","50672","Mittelstrasse 12-14","http://www.ticketmaster.de/venue/289391",NA,NA
"1688","BÖBLINGEN - Kongresshalle","Böblingen","71032","Ida Ehre Platz 1","http://www.ticketmaster.de/venue/289356",NA,NA
"1689","Yukon-Saloon","Dinslaken","46539","Lanterstrasse 46","http://www.ticketmaster.de/venue/289301",NA,NA
"1690","LINDENAU - Parkbühne","Lindenau","01945",NA,"http://www.ticketmaster.de/venue/289299",NA,NA
"1691","Feinspeiserei","München","80636","Dachauerstrasse 114","http://www.ticketmaster.de/venue/289302",NA,NA
"1692","Niederrheinhalle","Wesel","46485","An der Tent 1","http://www.ticketmaster.de/venue/289298",NA,NA
"1693","UFA Fabrik (Wolfang Neuss Salon)","Berlin","12105","Viktoriastrasse 13","http://www.ticketmaster.de/venue/289296",NA,NA
"1694","E-Werk (Garten)","Erlangen","91054","Fuchsenwiese 1","http://www.ticketmaster.de/venue/289297",NA,NA
"1695","Schloss Hasenwinkel","Hasenwinkel","19417","Am Schlosspark 2","http://www.ticketmaster.de/venue/289307",NA,NA
"1696","Schloss Zinzow","Boldekow","17392","Zinzow 61","http://www.ticketmaster.de/venue/289308",NA,NA
"1697","Brühlhalle","Baumholder","55774","Im Brühl","http://www.ticketmaster.de/venue/289413",NA,NA
"1698","Velvet Club","Frankfurt am Main","60311","Weissfrauenstrasse 12-16","http://www.ticketmaster.de/venue/289415",NA,NA
"1699","Bündheimer Schloss","Bad Harzburg","38667","Gestütstrasse","http://www.ticketmaster.de/venue/289410",NA,NA
"1700","Süddeutsche Zeitung","München","81677","Hultschiner Strasse 8","http://www.ticketmaster.de/venue/289411",NA,NA
"1701","Theater Am Schwanhof","Marburg","35037","Am Schwanhof 68-72","http://www.ticketmaster.de/venue/289419",NA,NA
"1702","Klosterkirche","Maulbronn","75433","Lindenstrasse 38","http://www.ticketmaster.de/venue/289349",NA,NA
"1703","Kabarett Klüngelpütz","Köln","50667","Gertrudenstrasse 24","http://www.ticketmaster.de/venue/289342",NA,NA
"1704","Christuskirche","Freiburg","79102","Maienstrasse 2","http://www.ticketmaster.de/venue/289346",NA,NA
"1705","COBURG - Heilig-Kreuz-Kirche","Coburg","59494","Hintere Kreuzgasse 7","http://www.ticketmaster.de/venue/289344",NA,NA
"1706","Das Bett","Frankfurt am Main","60326","Schmidtstrasse 12","http://www.ticketmaster.de/venue/289355",NA,NA
"1707","Franks Kleinkunstkeller","Dresden","01219","Mary Krebs Strasse 1","http://www.ticketmaster.de/venue/289351",NA,NA
"1708","Schelfkirch","Schwerin","19055","Puschkinstrasse 3","http://www.ticketmaster.de/venue/289312",NA,NA
"1709","St. Georgen Kirche","Parchim","19370","Hakenstrasse 7","http://www.ticketmaster.de/venue/289309",NA,NA
"1710","Landgestüt Redefin (Reithalle)","Redefin","19230","Betriebsgelände","http://www.ticketmaster.de/venue/289317",NA,NA
"1711","Festspielscheune","Ulrichshusen","17194","Seestrasse","http://www.ticketmaster.de/venue/289311",NA,NA
"1712","Altonaer Theater (Foyer Bühne)","Hamburg","22765","Museumstrasse 17","http://www.ticketmaster.de/venue/289321",NA,NA
"1713","Schloss Fleesensee","Göhren Lebbin","17213","Schlossstrasse 1","http://www.ticketmaster.de/venue/289320",NA,NA
"1714","Halle 207","Rostock","18057","Neptunallee","http://www.ticketmaster.de/venue/289319",NA,NA
"1715","St. Andreas Kirche","Seesen","38723","Hinter der Kirche 1","http://www.ticketmaster.de/venue/289240",NA,NA
"1716","Schwarzwaldhalle","Baiersbronn","72270","Wilhelm Münster Strasse 8","http://www.ticketmaster.de/venue/289247",NA,NA
"1717","Ev. Kirche","Rossau OT Selfersbach","09661","Hintere Dorfstrasse 2","http://www.ticketmaster.de/venue/289250",NA,NA
"1718","Gemeindehalle Neckargröningen","Remseck am Neckar","71686","Meslay du Maine Strasse 10","http://www.ticketmaster.de/venue/289237",NA,NA
"1719","Reinstädt - Ev. Kirche","Reinstädt","07768",NA,"http://www.ticketmaster.de/venue/289251",NA,NA
"1720","Kath. Kirche 'Maria Meeresstern'","Werder","14542","Uferstrasse 9","http://www.ticketmaster.de/venue/289252",NA,NA
"1721","Kammertheater","Karlsruhe","76133","Herrenstrasse 30-32","http://www.ticketmaster.de/venue/289228",NA,NA
"1722","Schillerhöhe Parkanlage","Marbach am Neckar","71672","Schillerhöhe","http://www.ticketmaster.de/venue/289229",NA,NA
"1723","Ballsporthalle","Frankfurt am Main","65929","Silostrasse 46","http://www.ticketmaster.de/venue/289236","8.527246","50.101232"
"1724","Sparkassen Arena"," Hildesheim","31137","Pappelalee 1","http://www.ticketmaster.de/venue/289235",NA,NA
"1725","Schloss Rauischholzhausen","Ebsdorfergrund","35085","Höhingerstrasse","http://www.ticketmaster.de/venue/289221",NA,NA
"1726","Cabaret Queue","Dortmund","44263","Hermannstrasse 74","http://www.ticketmaster.de/venue/289270",NA,NA
"1727","Glashaus","Herten","45699","Hermanstrasse 16","http://www.ticketmaster.de/venue/289269",NA,NA
"1728","Festwiese Born","Born a. Darß","18375",NA,"http://www.ticketmaster.de/venue/289279",NA,NA
"1729","Multikult","Paderborn","33102","Bahnhofstrasse 64","http://www.ticketmaster.de/venue/289271",NA,NA
"1730","Theater Ravensburg","Ravensburg","88212","Zeppelinstrasse 7","http://www.ticketmaster.de/venue/289268",NA,NA
"1731","Klangreich Festival","Frankfurt-Oder","15230","Briesener Strasse 7","http://www.ticketmaster.de/venue/289267",NA,NA
"1732","Rundsporthalle","Hachenburg","57627","Lohmühle","http://www.ticketmaster.de/venue/289276",NA,NA
"1733","Niederbayern Halle","Ruhstorf an der Rott","94099","Badstasse 5","http://www.ticketmaster.de/venue/289278",NA,NA
"1734","Oberkirche","Cottbus","03046","Oberkirchplatz","http://www.ticketmaster.de/venue/289488",NA,NA
"1735","Friedhofskirche","Wuppertal-Elberfeld","42105","Hochstrasse 15","http://www.ticketmaster.de/venue/289491",NA,NA
"1736","Wiesentahalle","Schleiz","07907","An der Wiesentahalle","http://www.ticketmaster.de/venue/289254",NA,NA
"1737","Erfurt - Thomaskirche","Erfurt","99048","Schillerstrasse 48","http://www.ticketmaster.de/venue/289256",NA,NA
"1738","GLÜCKSTADT - Stadtkirche","Glückstadt","25348","Am Kirchplatz","http://www.ticketmaster.de/venue/289486",NA,NA
"1739","IGS Flötenteich","Oldenburg","26125","Hochheider Weg 169","http://www.ticketmaster.de/venue/289482",NA,NA
"1740","Freizeitgelände Langes Tal","Fellbach - Oeffingen","70736",NA,"http://www.ticketmaster.de/venue/289494",NA,NA
"1741","Jüterbog - Nikolaikirche","Jüterbog","14913","Mittelstrasse","http://www.ticketmaster.de/venue/289257",NA,NA
"1742","Osterfeld - Lutherkirche","Osterfeld","06721","Nauenburgerstrasse 1","http://www.ticketmaster.de/venue/289255",NA,NA
"1743","Oldenburger Hafen","Oldenburg","26135",NA,"http://www.ticketmaster.de/venue/289484",NA,NA
"1744","Basilika","Weingarten","88250","Kirchplatz","http://www.ticketmaster.de/venue/289463",NA,NA
"1745","Stadthalle","Sigmaringen","72488","Georg Zimmer Strasse 4","http://www.ticketmaster.de/venue/289457",NA,NA
"1746","Festzelt","Grünkraut","88287",NA,"http://www.ticketmaster.de/venue/289445",NA,NA
"1747","Messe Stuttgart H1","Stuttgart","70629","Messepiazza 1","http://www.ticketmaster.de/venue/289448",NA,NA
"1748","Congress Centrum","Pforzheim","75172","Am Waisenhausplatz 1-3","http://www.ticketmaster.de/venue/289465","8.702418","48.889416"
"1749","SpardaEvent Center","Karlsruhe","76131","Baumeisterstrasse 21","http://www.ticketmaster.de/venue/289455",NA,NA
"1750","Schloss Waldthausen","Budenheim","55257","Im Wald 1","http://www.ticketmaster.de/venue/289467",NA,NA
"1751","Im Schlosshof - Schloss vor Husum","Husum","25813","König-Friedrich V.-Allee","http://www.ticketmaster.de/venue/289466",NA,NA
"1752","Burgruine Hohengeroldseck","Seelbach","77960","Schlossberg","http://www.ticketmaster.de/venue/289462",NA,NA
"1753","Augusta Raurica","Augst - Schweiz","04302","Giebenacherstrasse 17","http://www.ticketmaster.de/venue/289440",NA,NA
"1754","Netzer","München","80469","Baaderstrasse 33","http://www.ticketmaster.de/venue/289442",NA,NA
"1755","Festzelt Sportplatz","Bad Saulgau","88348",NA,"http://www.ticketmaster.de/venue/289454",NA,NA
"1756","Schauburg Kino","Karlsruhe","76137","Marienstrasse 16","http://www.ticketmaster.de/venue/289478",NA,NA
"1757","Kulturzentrum Ofenerdiek","Oldenburg","26125","Weissenmoorstrasse 289","http://www.ticketmaster.de/venue/289475",NA,NA
"1758","Park der Gärten","Bad Zwischenahn","26160","Elmendorferstrasse 65","http://www.ticketmaster.de/venue/289471",NA,NA
"1759","Audimax der Fachhochschule","Brandenburg","14770","Magdeburger Strasse 50","http://www.ticketmaster.de/venue/289434",NA,NA
"1760","2706","Birnau","88690","Kloster Birnau","http://www.ticketmaster.de/venue/289426",NA,NA
"1761","Fernsehturm","Stuttgart","70597","Jahnstrasse 120","http://www.ticketmaster.de/venue/289420",NA,NA
"1762","Volksplatz","Ehingen an der Donau","89584",NA,"http://www.ticketmaster.de/venue/289428",NA,NA
"1763","Hardrock","Langgöns","35428","Taunusblick 1","http://www.ticketmaster.de/venue/289433",NA,NA
"1764","Partyschiff Schwaben","Friedrichshafen","88045","Seestrasse 23","http://www.ticketmaster.de/venue/289430",NA,NA
"1765","Eventhotel","Oberstaufen","87534","Argenstrasse 45","http://www.ticketmaster.de/venue/289431",NA,NA
"1766","Ponton Seebäderkaje","Bremerhaven","27568","H.-H.-Meier Strasse 6","http://www.ticketmaster.de/venue/289212",NA,NA
"1767","Starclub","Fulda","36037","Rangstrasse 6","http://www.ticketmaster.de/venue/289213",NA,NA
"1768","Schwarzes Kloster","Freiburg","79098","Rotteckring 12","http://www.ticketmaster.de/venue/289222",NA,NA
"1769","Boerderij","Zoetermeer - Niederlande","27170","Amerikaweg 145","http://www.ticketmaster.de/venue/289113",NA,NA
"1770","Schnaittach","Schnaittach","91220","Enzenreuth","http://www.ticketmaster.de/venue/289109",NA,NA
"1771","Pitch Black","Niederkrüchten","41372","Hochstrasse 89","http://www.ticketmaster.de/venue/289116",NA,NA
"1772","The Rock Temple","Kerkrade - Niederlande","64660","Plein 13","http://www.ticketmaster.de/venue/289115",NA,NA
"1773","Komma","Wörgl - Österreich","63000","Martin Pichler Strasse 21a","http://www.ticketmaster.de/venue/289114",NA,NA
"1774","Kulturwerkstatt - HoppeGarden","Hamm","59067","Oberonstrasse 20-21","http://www.ticketmaster.de/venue/289110",NA,NA
"1775","Stadthalle Bad Hersfeld","Bad Hersfeld","36251","Wittastrasse 5","http://www.ticketmaster.de/venue/289234",NA,NA
"1776","Astra Kulturhaus","Berlin","10245","Revaler Strasse 99","http://www.ticketmaster.de/venue/289070","13.451788","52.507223"
"1777","Rothenbach Halle","Kassel","34121","Damaschkestrasse 55","http://www.ticketmaster.de/venue/289233",NA,NA
"1778","Welwel Sport + Freizeitzentrum","Döbeln","04720","Fichtestrasse 10","http://www.ticketmaster.de/venue/289075",NA,NA
"1779","Schloss Hartenfels","Torgau","04860","Schlossstrasse 27","http://www.ticketmaster.de/venue/289074",NA,NA
"1780","Bavaria Polo Club","Holzkirchen","83607","Thann","http://www.ticketmaster.de/venue/289071",NA,NA
"1781","Starclub - Kassel","Kassel","34117","Mauerstrasse 11","http://www.ticketmaster.de/venue/289230",NA,NA
"1782","Kraftwerk","Rottweil","78628","Neckartal 68","http://www.ticketmaster.de/venue/289187",NA,NA
"1783","CULT","Nürnberg","90427","Dooser Strasse 60","http://www.ticketmaster.de/venue/289188",NA,NA
"1784","Dot Club","Berlin","10997","Falckensteinerstrasse 47","http://www.ticketmaster.de/venue/289199",NA,NA
"1785","Berghain","Berlin","10243","Am Wriezener Bahnhof","http://www.ticketmaster.de/venue/289191",NA,NA
"1786","Glanz + Gloria (Festivalgelände)","Osnabrück","49074","Neuer Graben 40","http://www.ticketmaster.de/venue/289201",NA,NA
"1787","New York Club","Vilnius - Litauen","20357","Kalvariju St. 85","http://www.ticketmaster.de/venue/289204",NA,NA
"1788","Theater Wechselbad (Kleiner Saal)","Dresden","01067","Maternistrasse 17","http://www.ticketmaster.de/venue/289202",NA,NA
"1789","Baldenauhalle","Morbach","54497","Jahnstrasse","http://www.ticketmaster.de/venue/289184",NA,NA
"1790","Festzelt - Open Air Bühne","Hardegsen","37181","Burgstrasse","http://www.ticketmaster.de/venue/289211",NA,NA
"1791","Bürgerhaus Neunkirchen","Neunkirchen","66538","Adolf Kolping Strasse 1","http://www.ticketmaster.de/venue/289209",NA,NA
"1792","Alte Mälzerei","Mosbach","74821","Alte Bergsteige 7","http://www.ticketmaster.de/venue/289217","9.14965","49.35309"
"1793","Gare de la lune","Dresden","01326","Pillnitzer Landstrasse 148","http://www.ticketmaster.de/venue/289214",NA,NA
"1794","Entenwerder Halbinsel","Hamburg","20539","Entwerder Stieg","http://www.ticketmaster.de/venue/289136",NA,NA
"1795","Bürgerzentrum","Mettingen","49497","Neuenkirchener Strasse 65","http://www.ticketmaster.de/venue/289142",NA,NA
"1796","Seidenweberhaus","Krefeld","47798","Theaterplatz 1","http://www.ticketmaster.de/venue/289141",NA,NA
"1797","FRIEDLAND - Burg","Friedland","15848","Pestalozzistrasse 3","http://www.ticketmaster.de/venue/289135",NA,NA
"1798","Kulturhalle Grebenstein","Grebenstein","34393","Im Sauertal","http://www.ticketmaster.de/venue/289133",NA,NA
"1799","Merlin - Hamburg","Hamburg","20099","Bitte bringen Sie Ihren Ausweis mit!","http://www.ticketmaster.de/venue/289148",NA,NA
"1800","Zinnschmelze - Café","Hamburg","22305","Maurienstrasse 19","http://www.ticketmaster.de/venue/289080",NA,NA
"1801","Zugspitze Panorama Lounge","Garmisch-Partenkirchen","82467","Zugspitzbahnhof / Olympiastrasse 27","http://www.ticketmaster.de/venue/289082",NA,NA
"1802","Schützenhof","Bad Segeberg","23795","Dorfstrasse 86","http://www.ticketmaster.de/venue/289083",NA,NA
"1803","K19","Kassel","34125","Moritzstrasse 19","http://www.ticketmaster.de/venue/289078",NA,NA
"1804","Uni","Göttingen","37073","Platz der Göttinger Sieben","http://www.ticketmaster.de/venue/289087",NA,NA
"1805","Nina's Ponyranch","Stade","21683","Butendiek 1","http://www.ticketmaster.de/venue/289086",NA,NA
"1806","Stadthalle Mülheim an der Ruhr (Terrasse)","Mülheim an der Ruhr","45479","Theodor Heuss Platz 1","http://www.ticketmaster.de/venue/289155",NA,NA
"1807","Hotel Königshof","Bonn","53111","Adenauerallee 9","http://www.ticketmaster.de/venue/289154",NA,NA
"1808","Richmond Park","Braunschweig","38124","Wolfenbüttler Strasse 55","http://www.ticketmaster.de/venue/289127",NA,NA
"1809","Stadthalle Stern Riesa","Riesa","01587","Grossenhainerstrasse 43","http://www.ticketmaster.de/venue/289125",NA,NA
"1810","Reithalle Rastatt","Rastatt","76437","Am Schlossplatz 9","http://www.ticketmaster.de/venue/289122",NA,NA
"1811","BD Club","Ilmenau","98693","Max-Planck-Ring 18","http://www.ticketmaster.de/venue/289129",NA,NA
"1812","2412","Herford","32052","Rathausplatz","http://www.ticketmaster.de/venue/289132",NA,NA
"1813","Neues Museum","Nürnberg","90402","Klarissenplatz","http://www.ticketmaster.de/venue/289099",NA,NA
"1814","Theater im Südpunkt","Nürnberg","90459","Pillenreuther Strasse 147","http://www.ticketmaster.de/venue/289090","11.087154","49.431529"
"1815","Freilichtbühne Peissnitz","Halle-Saale","06112","Peissnitzstrasse 1 / Peissnitzinsel","http://www.ticketmaster.de/venue/289103",NA,NA
"1816","Pogo Belzig","Belzig","14806","Berliner Strasse 4","http://www.ticketmaster.de/venue/289101",NA,NA
"1817","Eventschiff","Hamburg","20547","Am Sandtorkai 77","http://www.ticketmaster.de/venue/289095",NA,NA
"1818","Erlebnisberg Kappe","Winterberg","59955","Kappe","http://www.ticketmaster.de/venue/289105",NA,NA
"1819","Flugplatz Ballenstedt","Ballenstedt","06493","Asmusstedt","http://www.ticketmaster.de/venue/289174",NA,NA
"1820","Gewerbegebiet Esphorst Mastholte","Rietberg-Mastholte","33397","Gewerbestrasse","http://www.ticketmaster.de/venue/289178",NA,NA
"1821","Schloss Langenstein","Orsingen","78359","Schloss Langenstein","http://www.ticketmaster.de/venue/289160",NA,NA
"1822","LUDWIGSBURG - Arena","Ludwigsburg","71636","Schwieberdinger Strasse 30","http://www.ticketmaster.de/venue/289159","9.182423","48.89107"
"1823","Landesgartenschau Bad Essen","Bad Essen","49152","Kirchplatz","http://www.ticketmaster.de/venue/289157",NA,NA
"1824","Bambi Galore","Hamburg","22119","Öjendorfer Weg 30a","http://www.ticketmaster.de/venue/289162",NA,NA
"1825","Estadio Olimpico de Sevilla","Sevilla - Spanien","41092","Isla de la Cartuja","http://www.ticketmaster.de/venue/289158",NA,NA
"1826","2449","Braunschweig","38100","Lange Strasse 60","http://www.ticketmaster.de/venue/289169",NA,NA
"1827","Merlin München","München","81929","Bitte bringen Sie Ihren Ausweis mit!","http://www.ticketmaster.de/venue/289163",NA,NA
"1828","Stadthalle Friedberg","Friedberg","61169","Am Seebach 2","http://www.ticketmaster.de/venue/289223","8.745138","50.334426"
"1829","Theater Rampe","Stuttgart","70180","Filderstrasse 47","http://www.ticketmaster.de/venue/289220",NA,NA
"1830","Varieté Pegasus","Bensheim","64625","Platanenallee 5","http://www.ticketmaster.de/venue/289226",NA,NA
"1831","Festhalle - Egenhofen","Egenhofen","82282","Krokusstrasse","http://www.ticketmaster.de/venue/289225",NA,NA
"1832","Jazzclub Neue Tonne","Dresden","01097","Königstrasse 15","http://www.ticketmaster.de/venue/289219",NA,NA
"1833","Forum am Fischbahnhof","Bremerhaven","27572","Am Schaufenster 6","http://www.ticketmaster.de/venue/289215",NA,NA
"1834","Dom St. Marien","Freiberg","09599","Untermarkt 1","http://www.ticketmaster.de/venue/289227",NA,NA
"1835","Philharmonie Essen (Alfred Krupp Saal)","Essen","45128","Huyssenallee 53","http://www.ticketmaster.de/venue/289197",NA,NA
"1836","Societätstheater (Grosse Bühne)","Dresden","01097","An der Dreikönigskirche 1a","http://www.ticketmaster.de/venue/289200",NA,NA
"1837","Alter Stadtgraben - Hotel Hufeland","Bad Salzungen","36433","Sulzberger Strasse 13","http://www.ticketmaster.de/venue/289206",NA,NA
"1838","KulturRaum der Aula Rudolf Steiner Schule","Lüneburg","21337","Walter-Bötcher-Strasse 6","http://www.ticketmaster.de/venue/289193",NA,NA
"1839","SOEST - Alter Schlachthof","Soest","59494","Ulrichtor 4","http://www.ticketmaster.de/venue/289207",NA,NA
"1840","St. Katharina Open Air","Nürnberg","90403","Am Katharinenkloster 6","http://www.ticketmaster.de/venue/289208",NA,NA
"1841","Krostritzer Brauerei","Kostritz","04509","Brauereistrasse 12","http://www.ticketmaster.de/venue/289180",NA,NA
"1842","Harzlandhalle","Ilsenburg","38871","Harzburger Strasse 24a","http://www.ticketmaster.de/venue/289179",NA,NA
"1843","Neuland Park","Leverkusen","50737","Nobelstrasse 91","http://www.ticketmaster.de/venue/289185",NA,NA
"1844","Club Live","Wendlingen","73240","Wertstrasse 32","http://www.ticketmaster.de/venue/289183",NA,NA
"1845","White Rabbit","Freiburg","79098","Leopoldring 1-3","http://www.ticketmaster.de/venue/289175",NA,NA
"1846","Funkhaus Berlin","Berlin","12459","Nalepastrasse 18-50","http://www.ticketmaster.de/venue/289161",NA,NA
"1847","Steinhof","Duisburg","47259","Düsseldorfer Landstrasse 347","http://www.ticketmaster.de/venue/289165",NA,NA
"1848","Kulturzelt am Hafen","Regensburg","96049","Dechbettener Strasse 52","http://www.ticketmaster.de/venue/289173",NA,NA
"1849","BEAT!CLUB","Stuttgart","70173","Schulstrasse 12","http://www.ticketmaster.de/venue/289167",NA,NA
"1850","Goya","Berlin","10777","Nollendorfplatz 5","http://www.ticketmaster.de/venue/289177",NA,NA
"1851","Universität Hamburg","Hamburg","20146","Edmund Siemers Allee 1","http://www.ticketmaster.de/venue/289150",NA,NA
"1852","Starlight Express Theater","Bochum","44791","Stadionring 24","http://www.ticketmaster.de/venue/289153",NA,NA
"1853","Kulturzentrum Martinskirche","Hoya","27318","Kirchstrasse 29","http://www.ticketmaster.de/venue/289151",NA,NA
"1854","Merlin - Berlin","Berlin","10115","Bitte bringen Sie Ihren Ausweis mit!","http://www.ticketmaster.de/venue/289147",NA,NA
"1855","Freilichtbühne Hallenberg","Hallenberg","59969","Freilichtbühnenweg 14","http://www.ticketmaster.de/venue/289149",NA,NA
"1856","BAYREUTH - Festplatz","Bayreuth","95448","Äußere Badstr/Freidrich-Ebert-Str.","http://www.ticketmaster.de/venue/289156",NA,NA
"1857","Festplatz Mockswiese","Pohlheim","35415","Germaniastrasse","http://www.ticketmaster.de/venue/289771",NA,NA
"1858","Café Leonhard","Hamburg","20146","Grindelhof 59","http://www.ticketmaster.de/venue/289781",NA,NA
"1859","Apex","Göttingen","37073","Burgstrasse 46","http://www.ticketmaster.de/venue/289778",NA,NA
"1860","Evangelische Kirche","Biebesheim","64584","Kirchgasse 19","http://www.ticketmaster.de/venue/289768",NA,NA
"1861","Veritas Beachclub im Harburger Hafen","Hamburg","21079","Veritaskai 5","http://www.ticketmaster.de/venue/289770",NA,NA
"1862","Studio 108 im Bahnhof Langendreer","Bochum","44894","Wallbaumweg 108","http://www.ticketmaster.de/venue/289780",NA,NA
"1863","Stiftskirche","Öhringen","74613","Marktplatz","http://www.ticketmaster.de/venue/289734",NA,NA
"1864","Schlosspark","Kupferzell","74635","Schloss","http://www.ticketmaster.de/venue/289729",NA,NA
"1865","Schloss Langenburg","Langenburg","74595","Schloss 1","http://www.ticketmaster.de/venue/289722",NA,NA
"1866","Spitalkapelle","Crailsheim","74564","Spitalstrasse 2","http://www.ticketmaster.de/venue/289725",NA,NA
"1867","Kleincomburg","Schwäbisch Hall","74523","Kleincomburger Weg","http://www.ticketmaster.de/venue/289721",NA,NA
"1868","Katholische Kirche","Dörzbach Messbach","74677","Friedhofsweg","http://www.ticketmaster.de/venue/289728",NA,NA
"1869","Schloss Neunstetten","Krautheim","74238",NA,"http://www.ticketmaster.de/venue/289735",NA,NA
"1870","Grosse Sporthalle","Rastede","26180","Feldbreite","http://www.ticketmaster.de/venue/289699",NA,NA
"1871","Servicegebäude am Südstrand","Wilhelmshaven","26382","Südstrandpromenade","http://www.ticketmaster.de/venue/289704",NA,NA
"1872","Bontekai","Wilhelmshaven","26382","Bontekai","http://www.ticketmaster.de/venue/289701",NA,NA
"1873","Kursaal Hirsau","Calw","75365","Aureliusplatz 10","http://www.ticketmaster.de/venue/289698",NA,NA
"1874","Turmuhrenwerkstatt Perrot","Calw","75365","Breslauerstrasse 1","http://www.ticketmaster.de/venue/289697",NA,NA
"1875","WUK","Wien - Österreich","01090","Wahrringerstrasse 59","http://www.ticketmaster.de/venue/289706",NA,NA
"1876","Evangelische Kirche","Waldenburg","74638","Hauptstrasse","http://www.ticketmaster.de/venue/289714",NA,NA
"1877","Bildungshaus (Festsaal)","Kloster Schöntal","74214","Klosterhof 6","http://www.ticketmaster.de/venue/289715",NA,NA
"1878","Evangelische Kirche","Niedernhall","74676","Kirchplatz","http://www.ticketmaster.de/venue/289719",NA,NA
"1879","Burg Hohenzollern","Hechingen","72379",NA,"http://www.ticketmaster.de/venue/289818",NA,NA
"1880","Alte Fechthalle","Göttingen","37073","Geiststrasse 6","http://www.ticketmaster.de/venue/289811",NA,NA
"1881","Hofkirche","Dresden","18055","Schlossplatz","http://www.ticketmaster.de/venue/289810",NA,NA
"1882","Schloss Hohenschwangau","Schwangau","87645","Alpseestrasse 12","http://www.ticketmaster.de/venue/289822",NA,NA
"1883","Schloss Bothmer","Klütz","23948","Schlosspark","http://www.ticketmaster.de/venue/289741",NA,NA
"1884","Dom St. Nikolai","Greifswald","17489","Domstrasse 54","http://www.ticketmaster.de/venue/289740",NA,NA
"1885","AWD Arena","Hannover","30162","Arthur Menge Ufer","http://www.ticketmaster.de/venue/289744",NA,NA
"1886","Cannstatter Wasen","Stuttgart","70372","Mercedesstrasse","http://www.ticketmaster.de/venue/289745",NA,NA
"1887","Synagoge Michelbach","Wallhausen Michelbach  an der Lücke","74599","Judengasse","http://www.ticketmaster.de/venue/289737",NA,NA
"1888","Luftfahrttechnisches Zentrum des EBZ","Erfurt","99086","Schwerbornstrasse 35","http://www.ticketmaster.de/venue/289836",NA,NA
"1889","Schlosspark","Bad Säckingen","79713","Schönaugasse","http://www.ticketmaster.de/venue/289831",NA,NA
"1890","Schloss Neuenstein","Neuenstein","74632","Schlossplatz","http://www.ticketmaster.de/venue/289824",NA,NA
"1891","Finkenbach Festival","Finkenback","64757","Festivalgelände","http://www.ticketmaster.de/venue/289837",NA,NA
"1892","Dressurplatz / Turniergelände","Donaueschingen","78166","Stadionstrasse","http://www.ticketmaster.de/venue/289789",NA,NA
"1893","Guben Fabrik","Guben","03172","Mittelstrasse 18","http://www.ticketmaster.de/venue/289786",NA,NA
"1894","Adler Skistadion","Hinterzarten","79856","Adlerschanze 2","http://www.ticketmaster.de/venue/289784",NA,NA
"1895","Stadthalle Beverungen","Beverungen","37688","Kolpingstrasse 5","http://www.ticketmaster.de/venue/289803",NA,NA
"1896","Evangelisch reformierte Kirche","Borkum","26757","Am Markt","http://www.ticketmaster.de/venue/289797",NA,NA
"1897","Zehntscheune","Kronberg","61476","Tanzhausstrasse 15a","http://www.ticketmaster.de/venue/289790",NA,NA
"1898","Festhalle","Dudenhofen","67373","Albrecht Dürer Strasse 5","http://www.ticketmaster.de/venue/289787",NA,NA
"1899","Veranstaltungszelt","Rechberghausen","73098","Gartenschaugelände","http://www.ticketmaster.de/venue/289759",NA,NA
"1900","Volksbankmesse","Balingen","72336","Auf Stetten 4","http://www.ticketmaster.de/venue/289755",NA,NA
"1901","Mercedes Benz Parkdeck","Schweinfurt","97421","Franz Schubert Strasse 32","http://www.ticketmaster.de/venue/289751",NA,NA
"1902","Stubenhaus","Staufen im Breisgau","79219","Hauptstrasse 56c","http://www.ticketmaster.de/venue/289756",NA,NA
"1903","Congress Park","Hanau","64350","Am Schlossplatz","http://www.ticketmaster.de/venue/289763",NA,NA
"1904","Hotel Römerbad","Badenweiler","79410","Schlossplatz 1","http://www.ticketmaster.de/venue/289760",NA,NA
"1905","Kulturhalle","Grafenrheinfeld","97506","Hermasweg 1a","http://www.ticketmaster.de/venue/289750",NA,NA
"1906","Stadthalle Castrop Rauxel","Castrop Rauxel","44575","Europaplatz 6-10","http://www.ticketmaster.de/venue/289767",NA,NA
